030595/2,409104,1,14,CM3,SA3,099,10011446,14500,14550,3/1/2026,8:46:43 PM
030595/2,409104,1,14,CM3,MAN,41X,10011512,10000,10000,3/1/2026,9:32:24 PM
030595/2,409104,1,14,CM3,MAN,441,10012170,22250,22300,3/1/2026,9:21:48 PM
030595/2,409104,1,14,CM3,MAN,441,10012170,22250,22290,3/1/2026,9:21:55 PM
030595/2,409104,1,14,CM3,MAN,525,10012284,2500,2470,3/1/2026,9:32:34 PM
030595/2,409104,1,14,CM3,MAN,984,10031006,14600,14610,3/1/2026,9:21:43 PM
030595/2,409104,1,14,CM3,MAN,864,10031008,5500,5430,3/1/2026,9:04:45 PM
030596/1,409101,1,23,CM1,SA1,175,10011004,4400,4400,3/1/2026,9:40:44 PM
030596/1,409101,1,23,CM1,SA1,281,10011414,23000,22900,3/1/2026,9:43:45 PM
030596/1,409101,1,23,CM1,SA1,281,10011414,23100,23100,3/1/2026,9:46:34 PM
030596/1,409101,1,23,CM1,SA1,097,10011446,15500,15550,3/1/2026,9:38:13 PM
030596/1,409101,1,23,CM1,SA1,097,10011446,14500,14700,3/1/2026,9:41:56 PM
030596/1,409101,1,23,CM1,SA1,097,10011446,14500,14500,3/1/2026,9:44:42 PM
030596/1,409101,1,23,CM1,SA1,097,10011446,14300,14250,3/1/2026,9:47:47 PM
030596/1,409101,1,23,CM1,SA1,401,10011503,20000,20000,3/1/2026,9:36:15 PM
030596/1,409101,1,23,CM1,SA1,41B,10011512,5000,5000,3/1/2026,9:36:59 PM
030596/1,409101,1,23,CM1,SA1,321,10011528,10000,10600,3/1/2026,9:39:40 PM
030595/3,409105,1,16,CM3,SA3,283,10011414,12000,11950,3/2/2026,8:15:54 AM
030595/3,409105,1,16,CM3,SA3,408,10011503,5000,5100,3/2/2026,8:13:46 AM
030595/3,409105,1,16,CM3,SA3,433,10011513,10000,10100,3/2/2026,8:18:11 AM
030596/2,409102,1,12,CM3,SA3,283,10011414,18000,18000,3/2/2026,9:42:18 AM
030596/2,409102,1,12,CM3,SA3,20H,10011425,5000,5050,3/2/2026,6:37:59 AM
030596/2,409102,1,12,CM3,SA3,099,10011446,14500,14400,3/2/2026,6:35:57 AM
030596/2,409102,1,12,CM3,SA3,099,10011446,14500,14700,3/2/2026,6:41:05 AM
030596/2,409102,1,12,CM2,MAN,41X,10011512,10000,9970,3/2/2026,8:53:04 AM
030596/2,409102,1,12,CM3,SA3,433,10011513,10000,9950,3/2/2026,9:45:07 AM
030596/2,409102,1,12,CM2,MAN,441,10012170,22250,22260,3/2/2026,8:52:04 AM
030596/2,409102,1,12,CM2,MAN,441,10012170,22250,22250,3/2/2026,8:52:35 AM
030596/2,409102,1,12,CM2,MAN,525,10012284,2000,1960,3/2/2026,9:04:42 AM
030596/2,409102,1,12,CM2,MAN,984,10031006,13100,13090,3/2/2026,8:51:57 AM
030596/2,409102,1,12,CM2,MAN,864,10031008,5500,5420,3/2/2026,8:51:52 AM
030597/1,409101,1,22,CM1,SA1,175,10011004,5000,5050,3/2/2026,8:53:38 AM
030597/1,409101,1,22,CM1,SA1,281,10011414,23000,23050,3/2/2026,8:59:49 AM
030597/1,409101,1,22,CM1,SA1,281,10011414,23000,23050,3/2/2026,9:06:01 AM
030597/1,409101,1,22,CM1,SA1,097,10011446,15500,15500,3/2/2026,8:50:13 AM
030597/1,409101,1,22,CM1,SA1,097,10011446,14500,14450,3/2/2026,8:55:19 AM
030597/1,409101,1,22,CM1,SA1,097,10011446,14500,14450,3/2/2026,9:01:26 AM
030597/1,409101,1,22,CM1,SA1,097,10011446,14500,14500,3/2/2026,9:08:28 AM
030597/1,409101,1,22,CM1,SA1,401,10011503,20000,20050,3/2/2026,8:46:50 AM
030597/1,409101,1,22,CM1,SA1,41B,10011512,5000,4900,3/2/2026,8:48:16 AM
030597/1,409101,1,22,CM1,SA1,321,10011528,10000,9850,3/2/2026,8:52:09 AM
030597/2,409102,1,17,CM3,SA3,283,10011414,18000,18000,3/2/2026,10:43:09 AM
030597/2,409102,1,17,CM3,SA3,20H,10011425,5000,5300,3/2/2026,8:30:41 AM
030597/2,409102,1,17,CM3,SA3,099,10011446,14500,14500,3/2/2026,8:26:29 AM
030597/2,409102,1,17,CM3,SA3,099,10011446,14500,14500,3/2/2026,8:32:54 AM
030597/2,409102,1,17,CM2,MAN,41X,10011512,10000,10020,3/2/2026,10:12:39 AM
030597/2,409102,1,17,CM3,SA3,433,10011513,10000,9950,3/2/2026,10:45:32 AM
030597/2,409102,1,17,CM2,MAN,441,10012170,22250,22270,3/2/2026,10:11:59 AM
